customer_id,age,gender,location,income,registration_date,purchase_date,product_category,brand,price,quantity,revenue,purchase_frequency,avg_order_value,customer_lifespan
CUST_00218,,Female,San Antonio,28071,2025-01-11,2025-06-29,Beauty,Brand H,27.1,3,81.3,8,70.44,0.7
CUST_00219,46,Male,Denver,20000,2025-05-06,2025-09-20,Toys,Brand H,41.32,3,123.97,2,108.06,0.38
CUST_00220,41,Female,Chicago,23184,2022-11-30,2024-05-21,Beauty,Brand F,18.19,3,54.57,5,59.61,2.81
CUST_00221,25,Male,San Francisco,44900,2024-11-04,2025-03-10,Automotive,Brand D,106.55,1,106.55,6,100.38,0.88
CUST_00222,54,Male,San Antonio,76781,2023-02-18,2025-06-26,Books,Brand D,23.36,3,70.08,4,75.54,2.6
CUST_00223,21,,Indianapolis,35670,2025-07-28,2025-09-07,Clothing,Brand A,37.84,3,113.52,2,96.66,0.16
CUST_00224,18,Male,New York,23278,2025-03-25,2025-09-14,Electronics,Brand D,180.29,1,180.29,6,162.68,0.5
CUST_00225,21,Female,Philadelphia,20000,2023-04-05,2023-05-23,Home & Garden,Brand G,101.98,3,305.95,5,280.68,2.47
CUST_00226,43,Female,Fort Worth,61836,2023-07-15,2025-03-27,Clothing,Brand E,58.44,3,175.31,4,149.93,2.19
CUST_00227,44,Male,San Antonio,53793,2025-02-27,2025-09-12,Automotive,Brand G,105.64,4,422.56,4,464.0,0.57
CUST_00228,31,Male,Jacksonville,38357,2023-01-17,2024-07-17,Automotive,Brand F,153.41,3,460.23,2,457.68,2.68
CUST_00229,30,Female,San Jose,51981,2024-02-26,2025-08-27,Electronics,Brand F,219.89,3,659.67,3,610.08,1.57
CUST_00230,36,Female,San Diego,65931,2025-02-27,2025-03-19,Toys,Brand H,24.91,5,124.53,7,104.01,0.57
CUST_00231,52,Male,Indianapolis,20000,2025-01-13,2025-01-16,Sports,Brand G,136.55,4,546.18,3,646.99,0.69
CUST_00232,47,Female,Boston,33854,2023-08-03,2025-09-22,Electronics,Brand B,218.46,2,436.91,5,438.27,2.14
CUST_00233,46,Male,Chicago,85100,2024-10-23,2025-02-22,Toys,Brand A,34.96,1,34.96,6,27.99,0.92
CUST_00234,26,Female,Los Angeles,38733,2025-03-21,2025-09-03,Home & Garden,Brand F,57.31,4,229.26,3,251.63,0.51
CUST_00235,31,Female,Indianapolis,30058,2025-08-12,2025-08-30,Beauty,Brand E,37.83,5,189.15,2,212.46,0.11
CUST_00236,48,Female,Columbus,32205,2024-03-22,2025-05-27,Sports,Brand B,127.48,3,382.44,2,353.05,1.51
CUST_00237,18,Male,Austin,45971,2025-04-21,2025-06-02,Clothing,Brand A,34.16,2,68.31,4,56.58,0.42
CUST_00238,22,Male,San Diego,48682,2024-03-05,2024-05-09,Sports,Brand B,87.63,2,175.26,9,189.34,1.55
CUST_00239,55,Male,Philadelphia,22584,2025-01-26,2025-06-21,Beauty,Brand E,23.89,5,119.43,6,118.39,0.66
CUST_00240,25,Female,Seattle,83407,2023-12-17,2023-12-18,Books,Brand F,15.95,6,95.68,5,112.26,1.77
CUST_00241,33,Male,,20000,2025-05-03,2025-05-16,Automotive,Brand A,100.05,1,100.05,4,85.93,0.39
CUST_00242,48,Male,Indianapolis,21361,2025-04-30,2025-06-19,Toys,Brand F,39.45,3,118.36,5,138.08,0.4
CUST_00243,46,Male,Charlotte,41007,2025-03-23,2025-04-07,Sports,Brand E,158.6,4,634.4,5,691.52,0.5
CUST_00244,33,Female,New York,20000,2024-02-11,2025-08-01,Clothing,Brand F,65.74,4,262.95,4,231.82,1.62
CUST_00245,33,Male,Jacksonville,47770,2023-08-26,2025-03-04,Electronics,Brand E,291.99,4,1167.96,1,1101.6,2.08
CUST_00246,47,Female,Columbus,94268,2023-07-03,2024-06-06,Clothing,Brand D,48.91,2,97.82,3,110.18,2.23
CUST_00247,45,Male,San Francisco,30191,2023-11-17,2025-02-02,Books,Brand C,18.54,3,55.62,2,56.02,1.85
CUST_00248,28,Male,San Jose,23402,2024-08-26,2024-12-23,Beauty,Brand B,39.75,1,39.75,3,40.26,1.08
CUST_00249,39,Female,Los Angeles,37924,2022-10-24,2023-09-19,Clothing,Brand F,58.52,4,234.09,3,262.66,2.92
CUST_00250,22,Female,Seattle,20000,2024-05-04,2024-10-18,Sports,Brand H,85.86,2,171.72,6,140.79,1.39
CUST_00251,22,Male,San Antonio,27994,2023-06-16,2024-09-01,Clothing,Brand H,45.8,2,91.6,5,102.29,2.27
CUST_00252,54,Male,Charlotte,50772,2023-02-08,2023-09-25,Clothing,Brand D,51.08,4,204.31,2,193.42,2.62
CUST_00253,38,Female,Houston,60357,2023-02-22,2023-09-20,Books,Brand F,22.29,2,44.59,3,51.95,2.58
CUST_00254,33,Female,Jacksonville,39985,2023-03-11,2023-06-27,Sports,Brand B,134.34,3,403.03,4,416.2,2.54
CUST_00255,38,Male,Seattle,54423,2023-11-09,2024-11-05,Toys,Brand G,28.42,3,85.25,6,76.81,1.87
CUST_00256,55,Male,Jacksonville,44321,2024-09-02,2025-05-16,Toys,Brand A,45.25,1,45.25,5,53.13,1.06
CUST_00257,33,Male,Dallas,40569,2023-07-19,2024-05-21,Clothing,Brand C,59.74,1,59.74,3,71.28,2.18
CUST_00258,44,Female,Seattle,31347,2023-01-29,2025-08-17,Beauty,Brand G,42.21,3,126.63,3,116.08,2.65
CUST_00259,25,Female,Chicago,43032,2024-02-11,2025-05-02,Beauty,Brand G,45.28,3,135.83,3,128.67,1.62
CUST_00260,26,Female,Charlotte,49485,2023-01-08,2024-04-30,Sports,Brand F,149.15,3,447.45,3,456.35,2.71
CUST_00261,27,Other,Phoenix,37876,2023-02-20,2023-07-15,Clothing,Brand E,43.51,2,87.02,4,75.4,2.59
CUST_00262,44,Female,San Jose,20000,2023-10-04,2024-11-12,Toys,Brand A,39.27,3,117.8,1,95.27,1.97
CUST_00263,30,Female,New York,35187,2022-11-13,2024-07-14,Beauty,Brand E,30.58,5,152.91,2,155.8,2.86
CUST_00264,18,Female,Chicago,51223,2023-08-11,2025-02-13,Home & Garden,Brand A,119.38,3,358.13,2,329.94,2.12
CUST_00265,35,Male,Charlotte,,2024-12-10,2025-02-11,Beauty,Brand D,22.86,5,114.32,2,94.09,0.79
CUST_00266,,Female,Seattle,27835,2024-03-14,2025-02-21,Home & Garden,Brand C,73.62,1,73.62,2,65.95,1.53
CUST_00267,50,Male,Fort Worth,22065,2023-11-23,2025-04-28,Automotive,Brand C,19.3,4,77.2,6,75.9,1.83
CUST_00268,42,Other,Jacksonville,53090,2025-02-12,2025-09-06,Beauty,Brand G,27.37,3,82.12,1,78.39,0.61
CUST_00269,27,Other,Seattle,22397,2024-06-01,2024-08-14,Automotive,Brand F,204.09,2,408.19,4,406.89,1.31
CUST_00270,42,Male,Chicago,30750,2025-01-23,2025-04-19,Clothing,Brand C,69.01,1,69.01,3,70.25,0.67
CUST_00271,54,Male,Denver,,2024-11-21,2024-12-15,Beauty,Brand D,27.98,2,55.96,4,46.82,0.84
CUST_00272,47,Other,Fort Worth,50167,2025-02-26,2025-05-03,Sports,Brand D,61.75,4,247.0,6,263.04,0.57
CUST_00273,,Male,Phoenix,46705,2023-08-26,2025-01-30,Beauty,Brand G,31.66,3,94.97,4,100.76,2.08
CUST_00274,19,Male,Columbus,20000,2023-11-22,2024-06-23,Sports,Brand A,95.06,2,190.12,5,214.74,1.84
CUST_00275,,Other,New York,20000,2025-08-09,2025-09-16,Home & Garden,Brand B,81.89,2,163.78,5,138.39,0.12
CUST_00276,47,,Charlotte,48433,2025-01-13,2025-06-16,Toys,Brand G,38.21,4,152.83,7,135.89,0.69
CUST_00277,44,Female,Chicago,43453,2023-10-24,2024-12-09,Automotive,Brand A,144.37,1,144.37,5,140.15,1.92
CUST_00278,,Other,Indianapolis,24996,2024-08-03,2025-08-27,Beauty,Brand B,30.39,4,121.57,2,129.13,1.14
CUST_00279,18,Male,Philadelphia,20000,2024-09-01,2025-02-22,Electronics,Brand C,155.93,3,467.78,2,509.08,1.06
CUST_00280,18,Female,San Francisco,86658,2023-03-23,2024-09-22,Beauty,Brand G,37.03,3,111.09,1,114.32,2.51
CUST_00281,43,Female,Phoenix,73078,2024-02-18,2024-03-31,Sports,Brand A,125.5,3,376.51,3,394.32,1.6
CUST_00282,40,Male,New York,49954,2023-07-24,2023-11-18,Sports,Brand E,113.5,2,226.99,3,226.48,2.17
CUST_00283,45,Male,Indianapolis,36339,2024-12-25,2025-07-20,Toys,Brand G,50.28,3,150.84,4,142.07,0.74
CUST_00284,55,Male,Houston,51289,2024-11-22,2025-03-19,Sports,Brand H,107.97,3,323.91,2,277.76,0.84
CUST_00285,39,Male,Houston,23180,2025-06-18,2025-07-24,Sports,Brand E,61.83,2,123.66,1,104.01,0.27
CUST_00286,27,Male,San Francisco,20000,2024-12-30,2025-02-27,Electronics,Brand C,147.25,2,294.5,4,331.86,0.73
CUST_00287,24,Male,Austin,39377,2023-06-04,2024-05-31,Electronics,Brand A,193.97,4,775.89,3,737.19,2.31
CUST_00288,34,Female,Philadelphia,21266,2023-04-04,2025-03-26,Clothing,Brand G,75.79,2,151.57,3,162.42,2.47
CUST_00289,,Female,Seattle,33899,2025-02-02,2025-03-03,Home & Garden,Brand B,62.02,4,248.06,4,205.4,0.64
CUST_00290,32,Male,Jacksonville,67101,2023-07-19,2025-06-01,Automotive,Brand A,149.48,3,448.43,3,472.63,2.18
CUST_00291,42,,Los Angeles,,2022-12-13,2024-10-01,Books,Brand D,13.45,3,40.34,6,44.57,2.78
CUST_00292,40,Male,San Antonio,64409,2025-03-09,2025-04-11,Home & Garden,Brand E,11.9,4,47.6,3,53.88,0.54
CUST_00293,26,Male,San Francisco,20000,2024-02-21,2025-04-18,Clothing,Brand A,61.91,1,61.91,3,61.0,1.59
CUST_00294,52,Female,Dallas,20232,2024-12-17,2024-12-26,Automotive,Brand D,143.47,4,573.88,2,685.11,0.77
CUST_00295,19,Female,Phoenix,52354,2025-04-18,2025-07-18,Sports,Brand G,73.72,2,147.45,3,176.7,0.43
CUST_00296,32,Female,Denver,24343,2023-07-17,2025-05-11,Automotive,Brand B,137.84,3,413.52,4,433.79,2.19
CUST_00297,,,Jacksonville,34052,2024-09-03,2024-10-01,Books,Brand A,12.26,5,61.31,3,64.87,1.05
CUST_00298,42,Female,San Antonio,37005,2025-05-16,2025-06-06,Clothing,Brand E,45.9,6,275.38,4,279.41,0.36
CUST_00299,50,Female,San Antonio,51181,2023-09-28,2025-08-15,Beauty,Brand C,35.55,3,106.64,5,85.34,1.99
CUST_00300,,Male,Seattle,22828,2023-09-25,2025-02-13,Toys,Brand B,38.53,2,77.06,5,74.53,2.0
CUST_00301,48,Female,New York,33645,2024-07-20,2025-04-25,Electronics,Brand C,203.02,4,812.09,5,809.47,1.18
CUST_00302,42,Male,Austin,25168,2023-04-19,2024-05-23,Clothing,Brand E,45.36,3,136.07,4,133.2,2.43
CUST_00303,53,Male,Philadelphia,31927,2024-12-09,2025-03-22,Electronics,Brand G,116.67,2,233.33,5,216.46,0.79
CUST_00304,38,Female,Seattle,51026,2022-09-29,2023-02-13,Sports,Brand C,94.03,4,376.14,2,451.28,2.98
CUST_00305,29,Male,Charlotte,24850,2024-03-02,2025-03-01,Clothing,Brand D,47.02,5,235.11,4,236.27,1.56
CUST_00306,24,Male,Austin,26416,2024-11-03,2025-08-11,Books,Brand B,15.26,2,30.51,3,27.45,0.89
CUST_00307,28,Female,Los Angeles,39161,2025-01-23,2025-08-17,Home & Garden,Brand D,69.13,3,207.38,3,232.49,0.67
CUST_00308,29,Female,Charlotte,59688,2022-12-24,2024-12-08,Beauty,Brand F,42.37,2,84.73,4,98.08,2.75
CUST_00309,18,Female,San Diego,33263,2023-12-16,2024-04-12,Books,Brand E,10,3,30,3,33.58,1.77
CUST_00310,21,Other,Seattle,23200,2024-07-12,2024-07-19,Beauty,Brand D,32.73,1,32.73,4,30.82,1.2
CUST_00311,43,Female,Denver,23367,2025-01-27,2025-03-09,Toys,Brand E,47.83,1,47.83,3,38.61,0.65
CUST_00312,45,Male,Chicago,28857,2025-05-12,2025-05-14,Sports,Brand F,116.3,6,697.81,8,782.62,0.37
CUST_00313,24,Male,Chicago,37663,2024-06-14,2025-04-20,Sports,Brand B,90.2,1,90.2,5,100.23,1.28
CUST_00314,44,Male,Charlotte,72347,2024-10-21,2025-05-30,Electronics,Brand A,206.95,5,1034.75,5,907.82,0.92
CUST_00315,43,Male,San Antonio,,2023-05-24,2024-05-18,Electronics,Brand H,220.95,2,441.91,8,530.17,2.34
CUST_00316,37,Female,Los Angeles,20000,2022-11-24,2024-02-06,Automotive,Brand D,61.68,5,308.38,4,359.69,2.83
CUST_00317,56,Female,Phoenix,40393,2024-12-28,2025-05-18,Sports,Brand C,165.55,3,496.66,3,546.36,0.74
CUST_00318,,Female,Indianapolis,26053,2023-11-29,2024-08-09,Books,Brand B,10,2,20,4,23.53,1.82
CUST_00319,30,Male,San Antonio,20000,2024-07-19,2025-02-28,Beauty,Brand B,38.4,1,38.4,5,42.01,1.18
CUST_00320,,Female,San Francisco,20811,2023-06-29,2025-05-20,Beauty,Brand G,43.7,3,131.1,4,109.84,2.24
CUST_00321,23,Female,Indianapolis,53142,2025-04-19,2025-08-05,Beauty,Brand A,29.82,4,119.3,6,126.45,0.43
CUST_00322,42,Male,Denver,54092,2024-10-26,2025-07-15,Toys,Brand H,56.76,2,113.51,3,93.8,0.91
CUST_00323,32,Male,San Jose,57383,2023-12-29,2024-04-01,Automotive,Brand A,154.06,3,462.19,5,386.56,1.74
CUST_00324,31,Female,Los Angeles,84643,2022-11-08,2022-11-24,Automotive,Brand E,161.91,4,647.62,4,602.57,2.87
CUST_00325,36,Female,Philadelphia,31630,2025-03-13,2025-05-13,Sports,Brand F,73.92,3,221.76,4,178.16,0.53
CUST_00326,34,Male,Phoenix,24758,2022-10-30,2024-03-13,Books,Brand E,10,4,40,3,47.6,2.9
CUST_00327,60,Female,San Jose,37046,2024-02-14,2024-06-06,Home & Garden,Brand E,74.53,2,149.05,4,134.27,1.61
CUST_00328,52,Female,San Jose,64855,2024-08-27,2025-09-11,Beauty,Brand D,25.45,5,127.23,1,106.97,1.07
CUST_00329,28,Male,Chicago,42933,2024-10-27,2024-12-02,Clothing,Brand D,46.91,6,281.46,2,293.81,0.91
CUST_00330,28,Male,Austin,80828,2023-12-06,2025-08-01,Clothing,Brand F,62.4,3,187.19,3,167.68,1.8
CUST_00331,42,Male,Los Angeles,20000,2024-05-11,2024-10-07,Toys,Brand D,54.29,2,108.59,4,92.59,1.37
CUST_00332,25,Male,Denver,104527,2023-04-29,2025-03-27,Beauty,Brand G,33.38,3,100.13,5,99.42,2.4
CUST_00333,48,Female,Boston,31402,2022-12-20,2023-12-11,Sports,Brand H,99.28,2,198.57,2,171.08,2.76
CUST_00334,18,Male,New York,73119,2023-06-19,2024-02-13,Sports,Brand D,111.0,3,333.0,4,298.12,2.26
CUST_00335,34,Other,Dallas,63945,2023-09-25,2025-06-09,Automotive,Brand C,77.57,3,232.71,1,228.02,2.0
CUST_00336,26,Male,Los Angeles,24689,2025-03-09,2025-05-10,Books,Brand B,12.76,4,51.04,4,49.6,0.54
CUST_00337,33,Female,New York,28467,2023-03-09,2023-09-13,Books,Brand D,16.84,4,67.34,3,79.78,2.54
CUST_00338,39,Male,Indianapolis,32271,2024-05-25,2024-06-04,Toys,Brand E,36.07,2,72.14,2,76.94,1.33
CUST_00339,36,Female,Jacksonville,50418,2023-06-15,2023-07-28,Clothing,Brand F,37.6,1,37.6,4,42.91,2.28
CUST_00340,,Female,Austin,23575,2023-06-28,2023-12-23,Clothing,Brand B,46.39,1,46.39,4,48.23,2.24
CUST_00341,48,Male,San Diego,20000,2023-10-29,2025-05-19,Beauty,Brand A,12.97,2,25.93,4,27.17,1.9
CUST_00342,38,Male,Dallas,48698,2024-09-29,2025-02-08,Home & Garden,Brand F,63.81,4,255.26,3,296.17,0.98
CUST_00343,25,Male,Denver,20000,2023-09-13,2025-09-14,Toys,Brand G,49.21,2,98.42,4,81.03,2.03
CUST_00344,44,Male,Jacksonville,,2024-02-12,2024-09-12,Sports,Brand D,160.47,4,641.89,6,527.24,1.61
CUST_00345,25,,Columbus,61609,2023-03-16,2024-03-18,Sports,Brand G,145.46,2,290.93,2,320.34,2.52
CUST_00346,39,Female,Austin,49505,2024-02-11,2024-12-14,Beauty,Brand A,10.82,8,86.58,2,89.25,1.62
CUST_00347,18,Male,Denver,20000,2023-11-02,2023-11-22,Electronics,Brand H,118.83,3,356.49,6,307.96,1.89
CUST_00348,21,Female,,27623,2025-04-14,2025-06-24,Home & Garden,Brand A,95.98,2,191.96,4,154.76,0.44
CUST_00349,44,Male,Denver,23745,2023-11-11,2025-09-21,Automotive,Brand E,157.96,2,315.93,1,354.95,1.87
CUST_00350,31,Female,Dallas,49040,2025-04-21,2025-06-10,Beauty,Brand G,16.07,3,48.21,4,56.5,0.42
CUST_00351,39,Female,San Francisco,32013,2023-04-20,2023-10-09,Toys,Brand F,30.6,2,61.21,4,49.44,2.43
CUST_00352,60,Male,Boston,33278,2023-09-06,2024-03-18,Sports,Brand C,100.76,1,100.76,4,84.27,2.05
CUST_00353,48,,Philadelphia,42612,2023-08-13,2025-09-04,Beauty,Brand H,28.68,5,143.38,3,159.88,2.11
CUST_00354,18,Female,Denver,41565,2024-06-09,2025-01-13,Beauty,Brand A,26.56,1,26.56,4,26.14,1.29
CUST_00355,38,Female,Fort Worth,58468,2023-09-27,2024-02-05,Home & Garden,Brand A,141.04,1,141.04,5,130.11,1.99
CUST_00356,22,Male,Philadelphia,41524,2024-12-24,2025-03-07,Books,Brand D,26.93,4,107.72,2,123.22,0.75
CUST_00357,31,Female,Denver,56195,2024-03-05,2024-08-08,Beauty,Brand H,10,3,30,4,26.11,1.55
CUST_00358,23,Female,Chicago,54082,2023-06-08,2025-04-15,Home & Garden,Brand G,99.11,4,396.43,4,357.22,2.29
CUST_00359,28,Female,Philadelphia,24866,2023-10-14,2024-05-04,Books,Brand A,16.99,4,67.96,6,75.16,1.94
CUST_00360,35,Female,Los Angeles,23531,2023-05-16,2025-04-26,Sports,Brand B,115.2,3,345.61,3,321.07,2.36
CUST_00361,18,Other,San Francisco,26617,2024-03-10,2024-07-29,Electronics,Brand C,259.84,2,519.67,3,508.85,1.54
CUST_00362,28,Male,Fort Worth,40323,2024-12-11,2025-02-14,Automotive,Brand A,124.76,2,249.51,3,249.92,0.78
CUST_00363,30,Male,,40180,2023-10-23,2025-02-24,Clothing,Brand C,49.32,3,147.96,4,172.45,1.92
CUST_00364,20,Male,Boston,36853,2025-01-07,2025-05-12,Toys,Brand F,46.2,2,92.4,4,88.8,0.71
CUST_00365,31,Female,Dallas,32588,2024-12-31,2025-08-15,Books,Brand E,10,1,10,5,10.78,0.73
CUST_00366,26,Female,Phoenix,91631,2023-06-03,2025-02-17,Home & Garden,Brand D,73.72,3,221.16,5,200.78,2.31
CUST_00367,36,Female,San Francisco,34137,2023-02-25,2024-03-10,Clothing,Brand B,38.28,2,76.57,2,73.59,2.58
CUST_00368,38,Female,Austin,,2023-07-21,2024-08-08,Automotive,Brand H,162.09,1,162.09,4,182.35,2.18
CUST_00369,22,Male,Phoenix,43689,2025-01-02,2025-03-02,Sports,Brand C,56.3,2,112.6,5,93.95,0.72
CUST_00370,57,Male,Indianapolis,23144,2023-12-14,2025-07-22,Automotive,Brand B,39.21,3,117.63,2,95.19,1.78
CUST_00371,39,Male,Columbus,23202,2024-07-04,2025-08-14,Toys,Brand C,45.63,3,136.9,5,125.44,1.22
CUST_00372,42,Male,Jacksonville,43176,2025-04-03,2025-07-09,Books,Brand F,19.85,4,79.4,2,91.18,0.47
CUST_00373,18,Male,Denver,25914,2024-01-04,2025-09-16,Toys,Brand E,30.58,4,122.33,5,101.41,1.72
CUST_00374,56,Female,Houston,39400,2022-09-27,2024-04-15,Toys,Brand B,27.25,2,54.5,5,50.96,2.99
CUST_00375,45,Female,Seattle,,2023-05-02,2024-05-23,Clothing,Brand A,60.97,2,121.93,3,119.79,2.4
CUST_00376,29,Female,Denver,27881,2022-10-16,2024-02-18,Books,Brand F,18.79,2,37.58,4,37.59,2.94
CUST_00377,18,Female,,41089,2022-09-29,2024-05-04,Electronics,Brand G,258.54,2,517.09,2,489.61,2.98
CUST_00378,,Female,San Francisco,42044,2025-05-20,2025-09-09,Home & Garden,Brand E,51.16,5,255.81,4,301.24,0.34
CUST_00379,,Male,Phoenix,65300,2023-10-15,2024-09-17,Clothing,Brand E,58.41,7,408.85,4,431.51,1.94
CUST_00380,31,,New York,,2024-08-13,2025-03-15,Clothing,Brand H,54.1,5,270.48,5,251.72,1.11
CUST_00381,26,Male,Indianapolis,20000,2023-03-23,2024-11-24,Electronics,Brand A,263.24,1,263.24,6,286.54,2.51
CUST_00382,43,Female,Denver,21465,2025-01-24,2025-03-31,Clothing,Brand H,32.71,3,98.14,7,88.99,0.66
CUST_00383,34,Male,Austin,85616,2024-04-15,2025-08-14,Toys,Brand A,59.28,2,118.55,3,134.9,1.44
CUST_00384,40,Female,San Antonio,37487,2024-09-20,2025-03-14,Beauty,Brand D,25.59,2,51.17,2,49.89,1.01
CUST_00385,25,Female,Denver,45090,2025-08-06,2025-08-07,Toys,Brand H,44.78,2,89.56,5,71.68,0.13
CUST_00386,37,Male,San Francisco,49627,2022-12-13,2023-07-24,Toys,Brand C,26.79,3,80.36,4,86.41,2.78
CUST_00387,41,Female,Boston,30575,2024-01-11,2025-06-21,Toys,Brand H,48.22,7,337.55,5,371.24,1.7
CUST_00388,36,Female,Charlotte,,2022-09-26,2023-07-25,Beauty,Brand E,37.96,1,37.96,4,40.27,2.99
CUST_00389,25,Male,Phoenix,23497,2023-08-10,2024-02-01,Sports,Brand E,109.48,3,328.45,2,276.34,2.12
CUST_00390,28,Male,San Antonio,20000,2023-04-04,2024-10-21,Books,Brand C,19.01,5,95.03,3,109.34,2.47
CUST_00391,46,Female,Fort Worth,31172,2023-03-11,2024-11-23,Books,Brand H,17.19,1,17.19,4,19.51,2.54
CUST_00392,30,,San Francisco,54097,2023-08-10,2024-08-25,Toys,Brand D,44.04,3,132.13,6,123.08,2.12
CUST_00393,28,Male,Austin,20000,2022-10-19,2024-10-16,Sports,Brand C,85.7,2,171.41,4,170.76,2.93
CUST_00394,19,Male,Fort Worth,39994,2025-04-20,2025-07-22,Toys,Brand H,51.58,5,257.88,2,206.54,0.43
CUST_00395,,Female,Boston,21330,2025-06-05,2025-07-11,Home & Garden,Brand A,86.44,1,86.44,3,102.95,0.3
CUST_00396,25,Female,Dallas,37875,2023-02-24,2024-07-05,Toys,Brand D,32.79,6,196.76,3,222.45,2.58
CUST_00397,40,Male,San Antonio,75345,2023-05-12,2025-02-10,Books,Brand D,14.65,4,58.6,6,63.5,2.37
CUST_00398,29,Female,Chicago,74937,2025-06-25,2025-08-18,Toys,Brand E,36.22,2,72.44,6,66.42,0.25
CUST_00399,27,Female,Los Angeles,33837,2023-02-14,2024-11-17,Electronics,Brand F,324.43,3,973.28,7,938.44,2.61
CUST_00400,25,Male,Seattle,72839,2024-12-25,2025-08-31,Books,Brand A,15.5,2,31.0,6,25.31,0.74
CUST_00401,46,Male,Philadelphia,49610,2025-04-14,2025-07-09,Sports,Brand G,59.39,4,237.55,4,231.43,0.44
CUST_00402,43,Female,Charlotte,,2025-07-14,2025-09-09,Automotive,Brand C,85.87,2,171.73,3,202.69,0.19
CUST_00403,60,Other,Austin,20000,2024-09-15,2025-06-01,Sports,Brand B,92.31,5,461.54,4,506.27,1.02
CUST_00404,18,Male,San Antonio,22355,2022-11-09,2023-12-17,Toys,Brand F,60.73,3,182.19,3,145.77,2.87
CUST_00405,41,Other,Phoenix,70861,2022-11-05,2023-10-13,Books,Brand C,16.98,3,50.93,5,46.93,2.88
CUST_00406,33,Male,Austin,48348,2023-07-03,2023-08-31,Books,Brand C,11.13,1,11.13,4,9.13,2.23
CUST_00407,34,,Philadelphia,73667,2023-11-23,2023-12-01,Electronics,Brand C,175.88,1,175.88,4,155.11,1.83
CUST_00408,43,Male,San Francisco,25504,2023-09-13,2025-09-10,Books,Brand E,16.63,4,66.54,3,73.75,2.03
CUST_00409,25,Male,Denver,72164,2023-08-05,2024-04-29,Books,Brand B,12.76,2,25.51,5,23.61,2.14
CUST_00410,26,Male,Seattle,43574,2024-01-10,2024-07-12,Toys,Brand B,37.36,3,112.09,7,117.59,1.7
CUST_00411,50,Male,Jacksonville,46430,2025-03-02,2025-08-08,Sports,Brand C,139.16,3,417.49,2,420.94,0.56
CUST_00412,18,Female,Jacksonville,56826,2023-07-25,2024-12-31,Sports,Brand G,47.79,4,191.16,7,189.58,2.17
CUST_00413,43,Female,Seattle,50382,2023-11-11,2024-04-05,Home & Garden,Brand B,75.68,1,75.68,2,63.74,1.87
CUST_00414,42,Female,Houston,50127,2025-07-16,2025-09-16,Beauty,Brand F,20.28,2,40.56,4,37.89,0.19
CUST_00415,42,Male,Columbus,44006,2023-10-12,2024-02-05,Electronics,Brand B,117.11,2,234.23,2,202.24,1.95
CUST_00416,37,Male,Indianapolis,80586,2024-07-23,2024-10-02,Beauty,Brand C,30.93,2,61.86,5,55.1,1.17
CUST_00417,,Male,Jacksonville,44840,2025-02-27,2025-07-12,Books,Brand F,10,3,30,7,24.8,0.57
CUST_00418,,,San Diego,52419,2023-07-19,2024-02-12,Electronics,Brand C,245.92,3,737.76,6,847.4,2.18
CUST_00419,18,Male,Houston,34639,2023-11-24,2025-03-13,Sports,Brand G,103.16,1,103.16,4,123.17,1.83
CUST_00420,32,Female,,71696,2023-09-28,2024-11-20,Toys,Brand A,49.64,3,148.92,5,137.53,1.99
CUST_00421,38,Female,New York,46183,2022-11-11,2025-08-06,Automotive,Brand E,192.12,1,192.12,3,215.97,2.87
CUST_00422,44,Male,Jacksonville,20000,2024-10-22,2025-09-22,Automotive,Brand F,159.49,5,797.43,7,685.32,0.92
CUST_00423,34,Female,Phoenix,20000,2023-11-18,2025-02-15,Clothing,Brand B,49.31,5,246.55,5,284.77,1.85
CUST_00424,30,Male,Philadelphia,48249,2022-12-23,2023-02-13,Automotive,Brand F,198.89,2,397.77,4,344.8,2.75
CUST_00425,44,Male,Dallas,20000,2025-02-25,2025-04-23,Toys,Brand D,75.22,4,300.9,3,273.05,0.57
CUST_00426,22,Male,Denver,28195,2025-04-16,2025-06-28,Sports,Brand H,94.61,1,94.61,5,87.41,0.44
CUST_00427,32,,Charlotte,26957,2022-10-06,2023-08-30,Sports,Brand A,150.33,4,601.33,4,709.67,2.97
CUST_00428,25,Male,Los Angeles,66235,2025-05-21,2025-08-22,Electronics,Brand D,200.53,2,401.05,6,409.99,0.34
CUST_00429,20,Female,Dallas,20000,2025-05-19,2025-09-16,Books,Brand H,16.17,2,32.33,4,31.67,0.35
CUST_00430,29,Male,,20000,2024-12-25,2025-09-15,Beauty,Brand B,16.67,1,16.67,3,13.76,0.74
CUST_00431,34,Female,,20000,2023-10-27,2024-03-22,Books,Brand G,16.74,3,50.21,2,43.95,1.91
CUST_00432,20,Other,Jacksonville,123082,2023-09-13,2024-08-10,Home & Garden,Brand A,90.49,4,361.96,4,299.39,2.03
CUST_00433,46,Female,New York,33205,2025-07-12,2025-08-18,Toys,Brand A,46.43,7,324.98,3,364.81,0.2
CUST_00434,46,Male,Charlotte,21761,2022-12-11,2025-02-21,Automotive,Brand F,143.68,2,287.36,3,241.82,2.78
CUST_00435,26,Female,San Jose,27739,2023-12-02,2025-01-14,Beauty,Brand H,25.18,3,75.55,2,61.24,1.81
CUST_00436,38,Female,Philadelphia,27528,2023-05-27,2023-10-18,Clothing,Brand E,49.83,3,149.49,3,158.98,2.33
